customer_id,notification_type,title,message,channel,sent_time,delivery_status,read_status,priority,reference_id,read_at,retry_count,expires_at
393,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-07-06 21:39:19,Delivered,Read,Medium,,2026-07-30 04:45:15,0,2026-07-13 21:39:19
696,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-04-20 21:14:06,Delivered,Read,High,544,2026-06-02 04:47:56,0,2026-06-21 21:14:06
291,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-03-11 12:17:44,Delivered,Read,Medium,43525,2026-06-05 03:47:18,0,2026-03-11 12:27:44
751,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-03-17 08:37:10,Delivered,Read,Medium,21473,2026-07-16 07:32:36,0,2026-03-17 08:47:10
976,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-10-11 16:39:34,Delivered,Unread,High,1860,,0,2025-11-12 16:39:34
689,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-03-18 12:08:10,Delivered,Read,Medium,440,2026-03-25 21:36:32,0,2026-05-08 12:08:10
76,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-12-15 21:31:15,Delivered,Read,Medium,620,2026-04-12 08:42:17,0,2026-02-25 21:31:15
896,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-03-16 13:10:33,Delivered,Unread,High,,,0,2026-04-15 13:10:33
859,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-03-02 08:33:59,Delivered,Unread,Medium,10109,,0,2026-05-26 08:33:59
955,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2025-11-17 05:18:28,Delivered,Read,Medium,42769,2025-12-09 04:57:02,0,2025-11-17 05:28:28
133,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-10-01 23:54:46,Delivered,Read,Low,,2025-10-03 17:17:40,0,2025-10-28 23:54:46
214,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2026-05-16 06:20:35,Delivered,Unread,Critical,5180,,0,2026-05-23 06:20:35
52,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2025-12-28 06:43:20,Delivered,Read,High,9397,2026-07-14 21:49:10,0,2026-01-04 06:43:20
905,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,App Notification,2025-10-15 06:05:22,Delivered,Read,Low,635,2026-07-31 19:17:51,0,2025-12-09 06:05:22
40,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-12-05 01:56:24,Delivered,Unread,Medium,35483,,0,2026-01-08 01:56:24
723,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-01-08 05:45:13,Delivered,Read,Low,,2026-05-01 07:55:43,0,2026-01-23 05:45:13
166,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2025-10-11 04:16:07,Failed,Unread,Critical,23121,,2,2025-10-18 04:16:07
20,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,App Notification,2026-01-12 10:05:13,Delivered,Unread,High,2671,,0,2026-03-19 10:05:13
631,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2026-04-03 15:19:40,Delivered,Read,Medium,36926,2026-07-10 12:16:21,0,2026-05-18 15:19:40
958,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2025-08-19 20:33:44,Delivered,Read,Medium,37693,2025-11-02 02:19:39,0,2025-08-19 20:43:44
108,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-07-02 05:28:22,Delivered,Unread,Low,986,,0,2026-09-19 05:28:22
275,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-01-01 18:50:00,Delivered,Read,Low,,2026-03-12 04:33:14,0,2026-01-23 18:50:00
51,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-01-31 01:14:28,Delivered,Read,Low,,2026-04-28 09:45:35,0,2026-02-08 01:14:28
713,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-05-22 13:50:10,Delivered,Unread,Medium,35415,,0,2026-07-04 13:50:10
472,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2026-07-01 19:40:59,Delivered,Read,Low,1388,2026-07-11 22:39:56,0,2026-09-29 19:40:59
569,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-06-10 18:21:34,Delivered,Read,High,22823,2026-07-07 19:08:44,0,2026-08-02 18:21:34
349,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2025-10-10 09:20:56,Delivered,Read,Medium,36631,2025-12-07 11:03:04,0,2025-10-10 09:30:56
246,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-05-09 07:21:28,Delivered,Unread,High,3281,,0,2026-08-04 07:21:28
221,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2026-06-13 06:01:08,Delivered,Read,Medium,336,2026-07-16 05:07:42,0,2026-07-24 06:01:08
893,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,WhatsApp,2025-11-05 06:47:05,Delivered,Read,Medium,44231,2026-02-28 10:30:18,0,2025-12-09 06:47:05
755,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-11-09 12:24:57,Delivered,Read,Medium,,2026-05-10 09:22:22,0,2025-11-26 12:24:57
226,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,App Notification,2026-05-24 09:05:11,Delivered,Read,Medium,13305,2026-08-11 20:21:26,0,2026-07-04 09:05:11
237,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-05-18 07:56:57,Delivered,Read,High,5877,2026-06-24 05:38:02,0,2026-05-25 07:56:57
107,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-06-19 12:44:42,Delivered,Read,High,91,2026-06-25 14:34:25,0,2026-09-05 12:44:42
703,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-09-09 13:29:22,Delivered,Read,Low,14,2026-03-28 04:05:02,0,2025-11-22 13:29:22
882,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-05-20 08:42:48,Delivered,Read,Medium,15480,2026-07-24 00:41:01,0,2026-07-16 08:42:48
934,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-01-17 09:19:40,Delivered,Read,Medium,,2026-04-20 21:31:38,0,2026-01-24 09:19:40
132,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-02-05 10:33:47,Delivered,Read,High,1102,2026-04-10 22:29:59,0,2026-03-20 10:33:47
137,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-04-30 16:52:54,Delivered,Unread,Low,,,0,2026-05-23 16:52:54
632,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-03-13 19:10:24,Delivered,Read,High,,2026-08-17 12:07:36,0,2026-04-07 19:10:24
670,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,App Notification,2025-11-07 03:32:53,Delivered,Read,Low,715,2026-04-27 05:50:11,0,2026-01-19 03:32:53
36,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2026-06-30 22:39:27,Delivered,Read,Medium,37193,2026-07-14 00:40:03,0,2026-08-17 22:39:27
745,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2026-04-15 20:19:38,Delivered,Read,High,3937,2026-05-03 01:00:14,0,2026-05-31 20:19:38
3,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-04-22 20:01:32,Delivered,Unread,Medium,10702,,0,2026-07-11 20:01:32
491,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2025-12-21 13:52:49,Delivered,Unread,Medium,8499,,0,2026-02-18 13:52:49
338,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2025-11-13 21:48:32,Delivered,Read,Medium,17988,2026-01-16 20:10:25,0,2026-01-10 21:48:32
39,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,E-mail,2026-08-16 20:13:33,Delivered,Read,Medium,2738,2026-08-18 12:40:45,0,2026-10-31 20:13:33
100,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2025-12-25 18:26:58,Failed,Unread,High,6034,,2,2026-01-01 18:26:58
774,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-11-16 11:20:43,Delivered,Read,High,21102,2026-04-29 10:45:03,0,2026-01-28 11:20:43
584,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-04-08 19:45:39,Delivered,Unread,Low,,,0,2026-04-24 19:45:39
290,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2025-11-01 20:24:08,Failed,Unread,Medium,407,,2,2025-11-08 20:24:08
601,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2025-08-23 15:26:52,Delivered,Unread,Medium,26267,,0,2025-10-10 15:26:52
248,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,App Notification,2026-03-04 21:10:14,Pending,Read,Medium,18536,2026-04-08 15:28:23,1,2026-03-04 21:20:14
270,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-02-09 09:58:45,Delivered,Read,Medium,19203,2026-07-15 16:09:40,0,2026-04-16 09:58:45
406,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-03-20 17:33:20,Delivered,Read,Low,,2026-03-29 23:23:47,0,2026-04-11 17:33:20
485,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,SMS,2025-11-09 08:13:50,Delivered,Read,Low,34157,2026-03-10 03:38:00,0,2026-01-20 08:13:50
739,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-05-04 08:57:11,Delivered,Read,Low,1388,2026-08-05 00:07:09,0,2026-07-05 08:57:11
446,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-06-22 01:47:40,Delivered,Read,High,,2026-08-02 22:00:38,0,2026-07-14 01:47:40
79,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-10-15 21:06:17,Pending,Read,High,4395,2026-03-26 19:02:03,0,2025-11-30 21:06:17
141,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2025-09-04 13:56:27,Failed,Unread,Medium,4622,,1,2025-11-14 13:56:27
55,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,App Notification,2026-08-04 18:05:25,Delivered,Read,Medium,2900,2026-08-11 23:17:51,0,2026-10-21 18:05:25
486,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,E-mail,2025-09-28 09:41:18,Delivered,Read,Medium,4599,2026-01-07 01:32:57,0,2025-12-13 09:41:18
997,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-02-05 23:21:49,Delivered,Unread,Medium,46203,,0,2026-02-05 23:31:49
536,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-11-12 22:24:13,Delivered,Unread,Medium,27339,,0,2026-01-11 22:24:13
437,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,E-mail,2026-02-26 23:11:27,Delivered,Read,Medium,13357,2026-03-31 12:58:47,0,2026-04-28 23:11:27
892,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-02-01 10:24:44,Delivered,Read,Low,,2026-04-02 18:42:24,0,2026-02-10 10:24:44
553,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-02-14 06:49:45,Delivered,Read,Medium,41795,2026-04-07 19:20:54,0,2026-04-27 06:49:45
944,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-05-28 16:59:44,Delivered,Read,Critical,16983,2026-07-03 06:10:13,0,2026-06-04 16:59:44
994,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-04-10 09:02:03,Delivered,Read,Low,42195,2026-07-06 19:09:04,0,2026-04-10 09:12:03
843,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,WhatsApp,2025-11-05 15:48:38,Failed,Unread,Medium,11389,,3,2025-11-12 15:48:38
224,OTP,One Time Password,Your one-time password is required to complete the requested banking activity.,SMS,2026-08-15 02:24:39,Delivered,Read,Low,33726,2026-08-16 17:46:12,0,2026-08-15 02:34:39
140,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-05-31 03:10:39,Delivered,Read,Medium,1314,2026-06-01 00:17:08,0,2026-07-10 03:10:39
169,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-02-03 02:28:26,Delivered,Unread,Medium,12701,,0,2026-02-03 02:38:26
457,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,SMS,2025-10-17 20:20:40,Delivered,Read,Medium,13600,2025-12-18 20:27:44,0,2025-10-17 20:30:40
98,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2026-01-13 04:11:22,Delivered,Unread,Medium,28640,,0,2026-02-18 04:11:22
493,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,E-mail,2026-07-19 15:00:56,Delivered,Read,Low,4125,2026-08-15 17:12:16,0,2026-10-17 15:00:56
235,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2025-10-06 16:44:42,Delivered,Read,Medium,25462,2026-04-29 23:46:03,0,2025-10-13 16:44:42
622,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-04-22 15:24:55,Pending,Read,Low,89,2026-05-09 20:00:00,0,2026-05-26 15:24:55
298,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,WhatsApp,2025-12-25 13:43:35,Delivered,Read,Medium,46059,2026-03-15 09:53:58,0,2026-03-04 13:43:35
790,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2025-11-17 07:42:10,Delivered,Read,Low,30893,2026-02-24 22:36:17,0,2025-11-17 07:52:10
558,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,E-mail,2026-03-18 17:02:57,Pending,Read,High,875,2026-07-29 14:30:48,0,2026-04-22 17:02:57
904,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,E-mail,2025-10-05 16:52:34,Failed,Unread,Medium,1692,,3,2025-12-17 16:52:34
879,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-07-03 00:13:34,Delivered,Unread,Low,24773,,0,2026-09-10 00:13:34
800,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2026-04-03 01:08:27,Delivered,Unread,Medium,24367,,0,2026-06-19 01:08:27
923,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-08-17 16:50:28,Delivered,Read,Low,,2026-08-18 09:29:50,0,2026-09-05 16:50:28
21,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,SMS,2026-08-01 07:13:14,Failed,Unread,Medium,1958,,1,2026-09-03 07:13:14
803,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-07-17 01:17:27,Pending,Read,Low,,2026-08-07 17:35:45,0,2026-07-29 01:17:27
7,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,E-mail,2026-05-20 17:45:43,Delivered,Read,Low,4643,2026-06-18 18:11:16,0,2026-08-03 17:45:43
218,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,App Notification,2026-03-25 15:04:26,Delivered,Unread,Medium,12021,,0,2026-05-13 15:04:26
548,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,App Notification,2025-11-10 01:42:15,Delivered,Unread,Medium,17371,,0,2026-02-08 01:42:15
972,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-07-12 07:44:09,Delivered,Read,High,1542,2026-07-22 20:48:19,0,2026-09-16 07:44:09
977,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,E-mail,2025-11-03 05:05:04,Delivered,Read,High,28733,2025-11-04 20:13:40,0,2025-12-22 05:05:04
746,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2025-10-13 23:26:20,Delivered,Read,Medium,19506,2026-08-04 01:25:11,0,2026-01-07 23:26:20
307,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,SMS,2026-07-08 05:04:30,Failed,Unread,Medium,1202,,2,2026-09-29 05:04:30
550,KYC,KYC Status Update,Please review your KYC status and complete the required verification if necessary.,SMS,2025-08-23 18:13:12,Delivered,Unread,Low,1355,,0,2025-10-19 18:13:12
188,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,WhatsApp,2026-06-07 09:11:00,Delivered,Read,Medium,42844,2026-06-10 11:01:53,0,2026-06-07 09:21:00
691,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-07-09 08:59:35,Delivered,Read,Medium,6784,2026-07-12 15:41:04,0,2026-10-01 08:59:35
891,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2025-10-08 08:19:50,Pending,Read,Low,,2026-03-04 09:58:11,1,2025-10-16 08:19:50
553,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,WhatsApp,2026-01-21 05:22:43,Delivered,Read,Low,1535,2026-05-26 17:37:35,0,2026-03-11 05:22:43
14,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2025-10-20 21:46:00,Delivered,Read,Medium,,2026-03-31 09:08:10,0,2025-11-08 21:46:00
757,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-09-28 04:44:53,Delivered,Read,High,6736,2026-07-08 22:38:35,0,2025-12-13 04:44:53
330,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,App Notification,2026-08-13 05:15:48,Delivered,Read,Medium,24414,2026-08-14 13:46:06,0,2026-10-26 05:15:48
37,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2025-11-13 03:21:02,Delivered,Read,Low,28856,2026-02-13 12:10:31,0,2026-01-08 03:21:02
181,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,E-mail,2026-01-26 13:42:19,Pending,Read,Medium,,2026-07-08 03:50:22,1,2026-02-19 13:42:19
769,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2025-10-04 23:10:07,Delivered,Unread,Medium,42656,,0,2025-10-04 23:20:07
288,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-08-22 15:22:07,Delivered,Read,Low,,2026-02-10 06:57:17,0,2025-09-06 15:22:07
892,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-10-21 20:39:41,Delivered,Read,Medium,,2025-12-04 00:02:06,0,2025-11-15 20:39:41
447,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,SMS,2025-12-18 14:01:57,Delivered,Read,Medium,3709,2025-12-30 08:39:05,0,2026-03-18 14:01:57
589,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,WhatsApp,2025-08-31 16:15:34,Pending,Read,Medium,36638,2026-02-13 15:15:34,0,2025-10-03 16:15:34
749,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-01-30 02:15:21,Pending,Read,Low,,2026-03-28 14:19:32,2,2026-02-06 02:15:21
197,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-04-12 16:51:08,Delivered,Read,Low,,2026-07-29 02:03:44,0,2026-04-22 16:51:08
944,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-04-24 18:14:21,Delivered,Read,Low,,2026-06-27 06:04:43,0,2026-05-15 18:14:21
577,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-03-08 02:44:33,Pending,Unread,Medium,1791,,2,2026-05-15 02:44:33
874,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,E-mail,2025-09-15 00:58:12,Delivered,Unread,Low,192,,0,2025-12-01 00:58:12
859,Promotional,New Banking Benefits,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-11-17 07:13:11,Pending,Read,Medium,,2026-04-11 20:33:31,1,2025-12-01 07:13:11
422,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-08-06 17:26:10,Delivered,Read,High,29680,2026-08-14 00:59:46,0,2026-08-13 17:26:10
979,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,SMS,2026-04-18 01:37:37,Pending,Unread,Medium,46681,,1,2026-04-18 01:47:37
854,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-02-02 21:38:20,Delivered,Read,Medium,,2026-04-26 04:44:55,0,2026-03-04 21:38:20
242,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,App Notification,2025-08-27 17:28:57,Pending,Unread,Medium,4010,,1,2025-11-07 17:28:57
123,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-02-19 09:55:54,Delivered,Read,Medium,12128,2026-07-29 14:16:39,0,2026-02-19 10:05:54
297,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-03-26 02:49:20,Delivered,Read,Medium,,2026-07-05 22:46:21,0,2026-04-23 02:49:20
282,KYC,KYC Verification Required,Please review your KYC status and complete the required verification if necessary.,SMS,2026-08-14 23:44:09,Delivered,Read,High,1626,2026-08-15 11:53:47,0,2026-10-01 23:44:09
195,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-02-05 16:36:42,Delivered,Read,Medium,7265,2026-08-02 05:10:52,0,2026-03-15 16:36:42
432,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-05-26 17:00:13,Delivered,Read,Medium,37456,2026-08-10 06:02:02,0,2026-06-28 17:00:13
374,Debit,Transaction Debit Alert,Transaction Debit Alert: A debit transaction has been processed from your bank account.,WhatsApp,2025-10-21 15:36:17,Failed,Unread,High,42006,,3,2025-12-18 15:36:17
623,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-06-08 14:29:40,Delivered,Read,Low,4054,2026-07-27 10:13:41,0,2026-07-19 14:29:40
346,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,SMS,2026-02-23 10:49:47,Delivered,Read,Medium,9279,2026-08-02 09:47:13,0,2026-03-02 10:49:47
610,Fraud Alert,Security Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-05-27 10:17:25,Delivered,Read,High,8844,2026-08-07 21:33:47,0,2026-06-03 10:17:25
696,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2026-04-26 10:01:30,Delivered,Read,High,21791,2026-06-07 12:57:04,0,2026-04-26 10:11:30
509,Loan Update,EMI Reminder,There is an update regarding your loan application or repayment schedule.,App Notification,2026-04-23 02:33:47,Failed,Unread,Low,1998,,3,2026-06-15 02:33:47
52,Debit,Debit Alert,Debit Alert: A debit transaction has been processed from your bank account.,SMS,2026-05-23 18:36:14,Delivered,Read,Low,21198,2026-07-08 14:01:13,0,2026-07-14 18:36:14
541,OTP,Login OTP,Your one-time password is required to complete the requested banking activity.,App Notification,2026-08-16 02:35:19,Delivered,Read,Low,23093,2026-08-16 10:04:10,0,2026-08-16 02:45:19
37,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,App Notification,2026-02-02 10:16:21,Delivered,Read,Low,,2026-04-30 22:57:54,0,2026-02-17 10:16:21
551,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,SMS,2026-04-27 01:20:48,Pending,Read,Medium,5724,2026-07-10 01:15:30,2,2026-06-21 01:20:48
449,Promotional,Exclusive Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2025-09-27 18:42:34,Delivered,Read,Medium,,2026-05-13 20:10:39,0,2025-10-08 18:42:34
203,OTP,OTP Verification,Your one-time password is required to complete the requested banking activity.,App Notification,2026-07-15 14:57:01,Delivered,Unread,Medium,21140,,0,2026-07-15 15:07:01
835,Fraud Alert,Fraud Alert,Suspicious activity has been detected on your account. Please review the transaction immediately.,App Notification,2026-03-31 10:58:37,Delivered,Read,High,20822,2026-07-14 16:01:54,0,2026-04-07 10:58:37
240,Promotional,Banking Offer,Enjoy exclusive banking offers and benefits available for a limited period.,SMS,2026-07-29 11:19:28,Delivered,Read,High,,2026-08-05 00:07:14,0,2026-08-16 11:19:28
699,Loan Update,Loan Application Update,There is an update regarding your loan application or repayment schedule.,SMS,2025-11-18 13:29:43,Delivered,Read,Medium,4742,2026-01-06 04:13:00,0,2026-01-27 13:29:43
140,Credit,Credit Alert,Credit Alert: An amount has been credited to your bank account.,SMS,2025-09-18 13:08:36,Delivered,Read,High,6182,2025-11-22 13:51:34,0,2025-12-05 13:08:36
669,Loan Update,Loan Status Update,There is an update regarding your loan application or repayment schedule.,SMS,2026-07-25 15:12:03,Delivered,Read,Low,147,2026-08-04 10:24:55,0,2026-09-21 15:12:03
524,KYC,KYC Update,Please review your KYC status and complete the required verification if necessary.,App Notification,2026-04-15 00:10:07,Delivered,Read,Medium,656,2026-07-25 22:55:41,0,2026-05-22 00:10:07
604,Promotional,Special Offer,Enjoy exclusive banking offers and benefits available for a limited period.,WhatsApp,2026-04-19 23:32:30,Delivered,Read,Medium,,2026-06-19 16:19:01,0,2026-04-27 23:32:30
6,Debit,Money Debited,Money Debited: A debit transaction has been processed from your bank account.,E-mail,2025-12-26 19:43:35,Delivered,Read,Medium,43156,2026-08-03 00:20:15,0,2026-02-23 19:43:35
327,Loan Update,Loan Update,There is an update regarding your loan application or repayment schedule.,WhatsApp,2026-08-18 10:40:17,Delivered,Read,Low,33,2026-08-18 17:17:27,0,2026-09-27 10:40:17
994,Fraud Alert,Suspicious Transaction Detected,Suspicious activity has been detected on your account. Please review the transaction immediately.,E-mail,2026-01-16 09:18:09,Delivered,Unread,High,15612,,0,2026-01-23 09:18:09
770,Credit,Transaction Credit Alert,Transaction Credit Alert: An amount has been credited to your bank account.,SMS,2026-06-29 21:56:02,Delivered,Read,High,26352,2026-07-14 15:59:49,0,2026-09-08 21:56:02
725,Credit,Money Credited,Money Credited: An amount has been credited to your bank account.,E-mail,2026-07-18 15:58:58,Delivered,Unread,Medium,2933,,0,2026-10-05 15:58:58
